"Município";"RO";"AC";"AM";"RR";"PA";"AP";"TO";"MA";"PI";"CE";"RN";"PB";"PE";"AL";"SE";"BA";"MG";"ES";"RJ";"SP";"PR";"SC";"RS";"MS";"MT";"GO";"DF";" Total"
"431360 PAIM FILHO";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"55040";"0";"0";"0";"0";"55040"
"431365 PALMARES DO SUL";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"143497";"0";"0";"0";"0";"143497"
"431370 PALMEIRA DAS MISSOES";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"484856";"0";"0";"0";"0";"484856"
"431380 PALMITINHO";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"94251";"0";"0";"0";"0";"94251"
"431390 PANAMBI";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"500911";"0";"0";"0";"0";"500911"
"431395 PANTANO GRANDE";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"140148";"0";"0";"0";"0";"140148"
"431400 PARAI";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"82811";"0";"0";"0";"0";"82811"
"431402 PARAISO DO SUL";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"76738";"0";"0";"0";"0";"76738"
"431403 PARECI NOVO";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"38919";"0";"0";"0";"0";"38919"
"431405 PAROBE";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"710971";"0";"0";"0";"0";"710971"
"431406 PASSA SETE";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"66899";"0";"0";"0";"0";"66899"
"431407 PASSO DO SOBRADO";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"60301";"0";"0";"0";"0";"60301"
"431410 PASSO FUNDO";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2703759";"0";"0";"0";"0";"2703759"
"431413 PAULO BENTO";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"17896";"0";"0";"0";"0";"17896"
"431415 PAVERAMA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"83730";"0";"0";"0";"0";"83730"
"431417 PEDRAS ALTAS";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"22264";"0";"0";"0";"0";"22264"
"431420 PEDRO OSORIO";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"79924";"0";"0";"0";"0";"79924"
"431430 PEJUCARA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"54485";"0";"0";"0";"0";"54485"
"431440 PELOTAS";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3443721";"0";"0";"0";"0";"3443721"
"431442 PICADA CAFE";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"59357";"0";"0";"0";"0";"59357"
"431445 PINHAL";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"32828";"0";"0";"0";"0";"32828"
"431446 PINHAL DA SERRA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"27903";"0";"0";"0";"0";"27903"
"431447 PINHAL GRANDE";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"61229";"0";"0";"0";"0";"61229"
"431449 PINHEIRINHO DO VALE";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"57561";"0";"0";"0";"0";"57561"
"431450 PINHEIRO MACHADO";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"134790";"0";"0";"0";"0";"134790"
"431453 PINTO BANDEIRA (EXTINTO)";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1937";"0";"0";"0";"0";"1937"
"431454 PINTO BANDEIRA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6251";"0";"0";"0";"0";"6251"
"431455 PIRAPO";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"37323";"0";"0";"0";"0";"37323"
"431460 PIRATINI";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"203799";"0";"0";"0";"0";"203799"
"431470 PLANALTO";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"196974";"0";"0";"0";"0";"196974"
"431475 POCO DAS ANTAS";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"24707";"0";"0";"0";"0";"24707"
"431477 PONTAO";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"54477";"0";"0";"0";"0";"54477"
"431478 PONTE PRETA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"19132";"0";"0";"0";"0";"19132"
"431480 PORTAO";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"371922";"0";"0";"0";"0";"371922"
"431490 PORTO ALEGRE";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"17639521";"0";"0";"0";"0";"17639521"
"431500 PORTO LUCENA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"70369";"0";"0";"0";"0";"70369"
"431505 PORTO MAUA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"36856";"0";"0";"0";"0";"36856"
"431507 PORTO VERA CRUZ";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"24366";"0";"0";"0";"0";"24366"
"431510 PORTO XAVIER";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"152314";"0";"0";"0";"0";"152314"
"431513 POUSO NOVO";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"22340";"0";"0";"0";"0";"22340"
"431514 PRESIDENTE LUCENA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"29910";"0";"0";"0";"0";"29910"
"431515 PROGRESSO";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"76011";"0";"0";"0";"0";"76011"
"431517 PROTASIO ALVES";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"21385";"0";"0";"0";"0";"21385"
"431520 PUTINGA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50123";"0";"0";"0";"0";"50123"
"431530 QUARAI";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"251432";"0";"0";"0";"0";"251432"
"431531 QUATRO IRMAOS";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"17484";"0";"0";"0";"0";"17484"
"431532 QUEVEDOS";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"29306";"0";"0";"0";"0";"29306"
"431535 QUINZE DE NOVEMBRO";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"53416";"0";"0";"0";"0";"53416"
"431540 REDENTORA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"203250";"0";"0";"0";"0";"203250"
"431545 RELVADO";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"23782";"0";"0";"0";"0";"23782"
"431550 RESTINGA SECA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"173950";"0";"0";"0";"0";"173950"
"431555 RIO DOS INDIOS";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"42576";"0";"0";"0";"0";"42576"
"431560 RIO GRANDE";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2486956";"0";"0";"0";"0";"2486956"
"431570 RIO PARDO";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"445622";"0";"0";"0";"0";"445622"
"431575 RIOZINHO";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"51392";"0";"0";"0";"0";"51392"
"431580 ROCA SALES";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"113168";"0";"0";"0";"0";"113168"
"431590 RODEIO BONITO";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"78892";"0";"0";"0";"0";"78892"
"431595 ROLADOR";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"27364";"0";"0";"0";"0";"27364"
"431600 ROLANTE";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"258874";"0";"0";"0";"0";"258874"
"431610 RONDA ALTA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"146335";"0";"0";"0";"0";"146335"
"431620 RONDINHA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"74916";"0";"0";"0";"0";"74916"
"431630 ROQUE GONZALES";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"103737";"0";"0";"0";"0";"103737"
"431640 ROSARIO DO SUL";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"478936";"0";"0";"0";"0";"478936"
"431642 SAGRADA FAMILIA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"34755";"0";"0";"0";"0";"34755"
"431643 SALDANHA MARINHO";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"36459";"0";"0";"0";"0";"36459"
"431645 SALTO DO JACUI";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"177971";"0";"0";"0";"0";"177971"
"431647 SALVADOR DAS MISSOES";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"32180";"0";"0";"0";"0";"32180"
"431650 SALVADOR DO SUL";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"83256";"0";"0";"0";"0";"83256"
"431660 SANANDUVA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"183784";"0";"0";"0";"0";"183784"
"431670 SANTA BARBARA DO SUL";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"124055";"0";"0";"0";"0";"124055"
"431673 SANTA CECILIA DO SUL";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"18398";"0";"0";"0";"0";"18398"
"431675 SANTA CLARA DO SUL";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"73314";"0";"0";"0";"0";"73314"
"431680 SANTA CRUZ DO SUL";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1531306";"0";"0";"0";"0";"1531306"
"431690 SANTA MARIA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3467809";"0";"0";"0";"0";"3467809"
"431695 SANTA MARIA DO HERVAL";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"61901";"0";"0";"0";"0";"61901"
"431697 SANTA MARGARIDA DO SUL";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"17132";"0";"0";"0";"0";"17132"
"431700 SANTANA DA BOA VISTA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"90761";"0";"0";"0";"0";"90761"
"431710 SANT\'ANA DO LIVRAMENTO";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1131931";"0";"0";"0";"0";"1131931"
"431720 SANTA ROSA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"976508";"0";"0";"0";"0";"976508"
"431725 SANTA TEREZA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"21185";"0";"0";"0";"0";"21185"
"431730 SANTA VITORIA DO PALMAR";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"358681";"0";"0";"0";"0";"358681"
"431740 SANTIAGO";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"639414";"0";"0";"0";"0";"639414"
"431750 SANTO ANGELO";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1041818";"0";"0";"0";"0";"1041818"
"431755 SANTO ANTONIO DO PALMA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"29965";"0";"0";"0";"0";"29965"
"431760 SANTO ANTONIO DA PATRULHA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"464243";"0";"0";"0";"0";"464243"
"431770 SANTO ANTONIO DAS MISSOES";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"138246";"0";"0";"0";"0";"138246"
"431775 SANTO ANTONIO DO PLANALTO";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"24600";"0";"0";"0";"0";"24600"
"431780 SANTO AUGUSTO";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"182808";"0";"0";"0";"0";"182808"
"431790 SANTO CRISTO";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"197953";"0";"0";"0";"0";"197953"
"431795 SANTO EXPEDITO DO SUL";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"24720";"0";"0";"0";"0";"24720"
"431800 SAO BORJA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"922454";"0";"0";"0";"0";"922454"
"431805 SAO DOMINGOS DO SUL";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"35898";"0";"0";"0";"0";"35898"
"431810 SAO FRANCISCO DE ASSIS";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"241669";"0";"0";"0";"0";"241669"
"431820 SAO FRANCISCO DE PAULA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"259393";"0";"0";"0";"0";"259393"
"431830 SAO GABRIEL";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"806515";"0";"0";"0";"0";"806515"
"431840 SAO JERONIMO";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"251830";"0";"0";"0";"0";"251830"
"431842 SAO JOAO DA URTIGA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"62308";"0";"0";"0";"0";"62308"
"431843 SAO JOAO DO POLESINE";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"35472";"0";"0";"0";"0";"35472"
"431844 SAO JORGE";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"33824";"0";"0";"0";"0";"33824"
"431845 SAO JOSE DAS MISSOES";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"38503";"0";"0";"0";"0";"38503"
"431846 SAO JOSE DO HERVAL";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"30298";"0";"0";"0";"0";"30298"
"431848 SAO JOSE DO HORTENCIO";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"43578";"0";"0";"0";"0";"43578"
"431849 SAO JOSE DO INHACORA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"28224";"0";"0";"0";"0";"28224"
"431850 SAO JOSE DO NORTE";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"276966";"0";"0";"0";"0";"276966"
"431860 SAO JOSE DO OURO";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"85472";"0";"0";"0";"0";"85472"
"431861 SAO JOSE DO SUL";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"23427";"0";"0";"0";"0";"23427"
"431862 SAO JOSE DOS AUSENTES";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"55134";"0";"0";"0";"0";"55134"
"431870 SAO LEOPOLDO";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2585318";"0";"0";"0";"0";"2585318"
"431880 SAO LOURENCO DO SUL";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"481041";"0";"0";"0";"0";"481041"
"431890 SAO LUIZ GONZAGA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"531543";"0";"0";"0";"0";"531543"
"431900 SAO MARCOS";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"265279";"0";"0";"0";"0";"265279"
"431910 SAO MARTINHO";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"80060";"0";"0";"0";"0";"80060"
"431912 SAO MARTINHO DA SERRA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"34947";"0";"0";"0";"0";"34947"
"431915 SAO MIGUEL DAS MISSOES";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"94800";"0";"0";"0";"0";"94800"
"431920 SAO NICOLAU";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"88524";"0";"0";"0";"0";"88524"
"431930 SAO PAULO DAS MISSOES";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"80494";"0";"0";"0";"0";"80494"
"431935 SAO PEDRO DA SERRA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"47798";"0";"0";"0";"0";"47798"
"431936 SAO PEDRO DAS MISSOES";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"20773";"0";"0";"0";"0";"20773"
"431937 SAO PEDRO DO BUTIA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"34032";"0";"0";"0";"0";"34032"
"431940 SAO PEDRO DO SUL";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"207459";"0";"0";"0";"0";"207459"
"431950 SAO SEBASTIAO DO CAI";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"247998";"0";"0";"0";"0";"247998"
"431960 SAO SEPE";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"277062";"0";"0";"0";"0";"277062"
"431970 SAO VALENTIM";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"37150";"0";"0";"0";"0";"37150"
"431971 SAO VALENTIM DO SUL";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"22529";"0";"0";"0";"0";"22529"
"431973 SAO VALERIO DO SUL";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"58194";"0";"0";"0";"0";"58194"
"431975 SAO VENDELINO";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"24164";"0";"0";"0";"0";"24164"
"431980 SAO VICENTE DO SUL";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"112465";"0";"0";"0";"0";"112465"
"431990 SAPIRANGA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"988510";"0";"0";"0";"0";"988510"
"432000 SAPUCAIA DO SUL";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1571529";"0";"0";"0";"0";"1571529"
"432010 SARANDI";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"258655";"0";"0";"0";"0";"258655"
"432020 SEBERI";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"130205";"0";"0";"0";"0";"130205"
"432023 SEDE NOVA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"40751";"0";"0";"0";"0";"40751"
"432026 SEGREDO";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100167";"0";"0";"0";"0";"100167"
"432030 SELBACH";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"72608";"0";"0";"0";"0";"72608"
"432032 SENADOR SALGADO FILHO";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"41566";"0";"0";"0";"0";"41566"
